t, thetaX, thetaY, thetaZ, omegaX, omegaY, omegaZ, alphaX, alphaY, alphaZ
54.28974,0.00000,-0.31163,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.38990,0.00000,-0.31076,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.49007,0.00000,-0.30988,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.59023,0.00000,-0.30901,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.69040,0.00000,-0.30813,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.79056,0.00000,-0.30726,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.89073,0.00000,-0.30639,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
54.99089,0.00000,-0.30551,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.09106,0.00000,-0.30464,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.19123,0.00000,-0.30376,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.29139,0.00000,-0.30289,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.39156,0.00000,-0.30202,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.49172,0.00000,-0.30114,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.59189,0.00000,-0.30027,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.69205,0.00000,-0.29939,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.79222,0.00000,-0.29852,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.89238,0.00000,-0.29765,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
55.99255,0.00000,-0.29677,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.09272,0.00000,-0.29590,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.19288,0.00000,-0.29502,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.29305,0.00000,-0.29415,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.39321,0.00000,-0.29327,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.49338,0.00000,-0.29240,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.59354,0.00000,-0.29153,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.69371,0.00000,-0.29065,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.79387,0.00000,-0.28978,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.89404,0.00000,-0.28890,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
56.99421,0.00000,-0.28803,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.09437,0.00000,-0.28716,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.19454,0.00000,-0.28628,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.29470,0.00000,-0.28541,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.39487,0.00000,-0.28453,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.49503,0.00000,-0.28366,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.59520,0.00000,-0.28279,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.69536,0.00000,-0.28191,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.79553,0.00000,-0.28104,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.89570,0.00000,-0.28016,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
57.99586,0.00000,-0.27929,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.09603,0.00000,-0.27841,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.19619,0.00000,-0.27754,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.29636,0.00000,-0.27667,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.39652,0.00000,-0.27579,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.49669,0.00000,-0.27492,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.59685,0.00000,-0.27404,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.69702,0.00000,-0.27317,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.79719,0.00000,-0.27230,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.89735,0.00000,-0.27142,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
58.99752,0.00000,-0.27055,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.09768,0.00000,-0.26967,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.19785,0.00000,-0.26880,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.29801,0.00000,-0.26793,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.39818,0.00000,-0.26705,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.49834,0.00000,-0.26618,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.59851,0.00000,-0.26530,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.69868,0.00000,-0.26443,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.79884,0.00000,-0.26355,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.89901,0.00000,-0.26268,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
59.99917,0.00000,-0.26181,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
60.09934,0.00000,-0.26093,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
60.19950,0.00000,-0.26006,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
60.29967,0.00000,-0.25918,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
60.39983,0.00000,-0.25831,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
60.50000,0.00000,-0.25744,0.00000,0.00000,0.00873,0.00000,0.00000,0.00000,0.00000
